video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension
l0Mh-YNoHC4,Tom you really need to turn the games brightness up that's why it looks so dark and in the recordings it is giving your video a vignette effect it looks weird 😕,It looks fine even on my phones lowest brightness for me :/,2020-01-22T19:44:19Z,2020-01-22T20:15:00Z,"IF I DIE.. I'LL DONATE £1,000! - The Minecraft Project #402",20,Syndicate,20,Gaming,conflict,conflict
l0Mh-YNoHC4,optifine has a feature that lets you hold torches and they give off light!,"@@johnwest6690 neither does any other mods, the update was literally released yesterday",2020-01-22T19:03:59Z,2020-01-22T19:23:18Z,"IF I DIE.. I'LL DONATE £1,000! - The Minecraft Project #402",20,Syndicate,20,Gaming,knowledge,knowledge
l0Mh-YNoHC4,episode 12 he'll stop posting just like his previous survival island thing,It might be cuz it only has like 1k -10k likes it's like no one wants this,2020-01-22T18:57:21Z,2020-01-22T18:59:01Z,"IF I DIE.. I'LL DONATE £1,000! - The Minecraft Project #402",20,Syndicate,20,Gaming,social_support,knowledge
l0Mh-YNoHC4,Level 5 is actually the level with most results and 11 being the second,but was that true is 2012 which is when the land he is mining was generated.,2020-01-22T18:32:30Z,2020-01-22T18:34:07Z,"IF I DIE.. I'LL DONATE £1,000! - The Minecraft Project #402",20,Syndicate,20,Gaming,knowledge,conflict
zCDm-JFoWtM,"On my case. It would be SMG3, I don’t really like Puzzles but I feel bad for him, still no one can make me hate 3, I even held a grudge for Mario after WOTFI for a bit- (now he’s my 2nd fav character)",Yeah I know I can make me hate SMG3 too but it’s just that Mr. puzzles I think he just went through a lot and yet he just want to be like SMG4 so he can make a good show and have friends,2024-06-23T17:19:00Z,2024-06-23T17:22:50Z,He went through so much as kid and Deserves to be￼ redeme￼,22,🌈SHINEY🌈,22,People & Blogs,knowledge,conflict
EMj9AN-e03U,"My pitbull‘s know not to make a mess like that. And I’m serious. They know how to go outside, not to tear things up, they eat in their special area and clean it up after I know that’s nothing great for a dog, but just comparing it to the situation. These children obviously have mental health issuesbecause of this Mom.","They were left inside the home alone for years without any supplies to clean up such as garbage bags, essentials like toilet paper, or any hygiene products. They can’t eat, clean,  or use the bathroom properly without the means to do so.",2025-05-17T06:08:40Z,2025-05-17T11:44:52Z,Oakland County mom accused of abandoning kids for years bound over for trial,25,Click On Detroit | Local 4 | WDIV,25,News & Politics,knowledge,conflict
EMj9AN-e03U,"The kids didn't know how to flush a toilet or use a toothbrush?!!! That's crazy practically every toddler knows how to do this. She abandoned these children since they were born. Where is the father, both sides of the family, teachers?","Like seriously… my 2 year old foster son ( who had a very messy beginning) knows that would be disgusting. Clean up after himself as he goes, wipes  things down, washes his hands and face by himself I mean come on. These kids were older. That to me is definitely a mental health issue. The doctor and judge want to say they are mentally capable ????? no something is definitely definitely wrong here.",2025-05-17T05:21:58Z,2025-05-17T06:07:15Z,Oakland County mom accused of abandoning kids for years bound over for trial,25,Click On Detroit | Local 4 | WDIV,25,News & Politics,knowledge,conflict
3Kf4-A7brNg,Can we club your similar topic subliminals into one bundle. Will it work?,"It will work but do that only if YOU believe that it will work, no matter what i say or what others say. Because if you believe it will if not it won't, AT LAST, it totally depends on the users",2023-07-24T17:12:33Z,2023-07-24T18:15:03Z,🔥 Increased sp£rm production [TX],22,neutral's cafe,22,People & Blogs,social_support,similarity
3Kf4-zMNqq8,let's ask important questions first... from where you get the SpaceX sweet shirt?,"As an aspiring engineering bro, it's his duty to seek out the spacex merch and wear it at all times",2019-01-19T22:31:46Z,2021-03-16T08:35:13Z,CS50x final project -- 'Drivetimes',22,Rivers Cuomo,22,People & Blogs,trust,social_support
3Kf4-zMNqq8,"I love how they casually show the wifi password.
After watching : please go back to your shell, Rivers. I don't like this side of you, it's making me uncomfortable",The rest of us like it so you go back to your shell.,2018-12-25T00:01:01Z,2018-12-25T11:21:18Z,CS50x final project -- 'Drivetimes',22,Rivers Cuomo,22,People & Blogs,conflict,conflict
_QS6b1-9ulw,Cpvp with me iam also a mobile player than you se wahts call crystal pvp speed bot my name tag steve1000000639,SM gaming is a legend player he was not the tricks in crystal 🤫🏆,2025-05-25T16:01:09Z,2025-05-25T16:30:16Z,Friendly 1v1 with SSR #minecraft #pvp ##shorts,24,SM GAMING 47,24,Entertainment,social_support,respect
6M5n-2rT8sM,"Have never watched any of your videos, and never going to","??? he’s a great person & content creator honestly, why would you purposely avoid him w/o ever knowing a thing 😭",2025-03-12T14:26:32Z,2025-05-17T10:54:39Z,the rudest celebrity I’ve ever met - Q&A 👀,22,Louis Levanti,22,People & Blogs,conflict,knowledge
6M5n-2rT8sM,You can tell you studied television/radio! You speak so well and are so engaging. I literally only know anything about pop culture from your videos hahaha I would have nothing to talk about without them! 😂,hahahaha thanks so much! glad you enjoy the pop culture vids!,2025-02-15T04:20:56Z,2025-02-17T17:55:41Z,the rudest celebrity I’ve ever met - Q&A 👀,22,Louis Levanti,22,People & Blogs,fun,romance
Z6u1-8TaE_4,"The play where Carpenter was picked off first, I blame the 1st base coach for that one, he should have said “he didn’t throw the ball back”",In the mlb he should have known not to get off the bag until he has seen the pitcher step on the rubber,2024-10-03T07:58:41Z,2024-10-16T21:28:28Z,MLB Confusion Trick Play,17,Sporting Videos,17,Sports,conflict,conflict
Z6u1-8TaE_4,3B coach didn't notice (and signal R1) that the ball was foul?  He should never have advanced on the fly but remained at first.,The runner wasn't looking at the 3B coach. The coach was signalling to go back,2024-07-08T22:45:00Z,2024-07-08T23:24:54Z,MLB Confusion Trick Play,17,Sporting Videos,17,Sports,conflict,conflict
1Z3A-Aohp84,Hello Glen gut tims tis souvenir from radio in 1976 from live grat YouTube vidéo pure sound in your canal  gut blues live thanks,Hi D J - D. Thanks for listening and glad you like this. I love Muddy Waters!,2021-04-12T17:54:14Z,2021-04-12T17:59:02Z,"Muddy Waters-Blues And Jazz Festival Nov 7th,1976 Paris, France 2 cds beautiful sound",22,Glen Page,22,People & Blogs,respect,respect
ONqz-xA5qS4,"Literally, when any demon slayer character shows up, I don’t even have to breathe and I already know it","Exactly Demon Slayer characters have very unique and recognizable character designs, it also didn’t help that Mitsuri is one of my favorite characters in the whole series:",2023-07-18T12:53:39Z,2023-07-24T12:47:32Z,Can You Guess The Anime Character From THIS?,20,Vintendo,20,Gaming,romance,knowledge
ONqz-xA5qS4,I’m early! I knew Alphonse immediately! I love FMA and FMAB,Same! I guessed Alphonse right away! I'm reading the manga right now and watching the anime!,2023-07-12T19:58:11Z,2023-07-13T16:57:39Z,Can You Guess The Anime Character From THIS?,20,Vintendo,20,Gaming,similarity,respect
ye7d-F1ZHwg,"Is there any way to book a massage in advance?

Will be coming from Melbourne in summer ....","Hi @Robinson 

Thank you very much for your inquiry!

You can book online at http://asianhands.com.au/booking/

It's super easy! 

Simply visit the link, choose a date and time which best suits you.

You will receive an automatic email from our system and our receptionist will call to confirm the booking.

We wish you all the best for summer :)",2017-10-28T23:57:27Z,2017-10-29T00:00:28Z,Traditional Chinese Fire Cupping - Hobart,22,Asian Hands,22,People & Blogs,trust,social_support
i09U-eoq-bk,I would love for some black person to tell me what they expect Trump to do for them period/period/period Trump is such a lier 😢,"Name one lie he’s told. I don’t expect him or ANY president to do anything for me. But I do believe Trump is the best for the job when it comes to fixing the economy, improving inflation, solving the boarder crisis, improving employment rates, cutting taxes, helping the stock/crypto market, cutting  taxes, not endorsing LGBTQ narratives in public schools, protecting gun rights, keeping the U.S. out of WW3, THE LIST GOES ON!",2024-08-05T19:50:31Z,2024-08-07T18:45:31Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,Hey cheerleader he couldn't talk about the border considering the fact that he killed a bipartisan bill that would have worked towards fixing the border problem because he said he wanted to run on the border issue so he told them to kill it. He's never been knowledgeable cheerleader he's always been just what you say. Take a Position and Stand on Business cheerleader,You know Trump supporters because they never want to discuss real issues and facts. They just know supporters don't care about the facts.,2024-08-04T23:29:38Z,2024-08-08T17:36:44Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,his behavior and response was that of an individual campaigning to be appointed as exalted ruler. NOT president. His almighty Whiteousness would not allow him to be humble in a predominantly Black setting.,"He is going to make even a better president this time around! 
47 …TRUMP 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",2024-08-04T18:53:13Z,2024-08-04T20:33:22Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,power,conflict
i09U-eoq-bk,Harris went to fundraiser instead of honoring her commitment to show up . Now lets see if Harris does an interview on FOX news . She hasn't got the guts . By the way 92 % of Harris staff quit including Symone Sanders .,Only After Donthe con man Trump honors ABC debate Sep 20th will President elect Harris give any ratings to fake news entertainment FOX... So whine on Don the Con man Trump/ Putin  controlled snowflake troll bots..😅,2024-08-04T18:26:18Z,2024-08-08T12:21:15Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,power
i09U-eoq-bk,LOOK Let's be fair. Trump or Harris is not the best choices for this country.  Need someone that is really going to make some real changes.  And not Look for ways to fill there own pockets. We have nothing in common with rich people.  They will never understand the real stugles with the middle-class families.,"Kamala never received one vote , she is unworthy she always will be unworthy because she was installed. Only the Democrats can complain about their choice forced on them by dictators of the Democratic Party",2024-08-04T16:10:22Z,2024-08-04T20:35:43Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,power,knowledge
i09U-eoq-bk,Let me answer simple question for you as a simple person you are Stephen A TRUMP doesn’t have any policies. Nothing he got nothing. So don’t ask no more.,"Yes, Trump has policies and he’s already proved it. Your man Brandon didn’t have policies that helped the American people and neither does his sidekick Kamala.",2024-08-04T06:08:54Z,2024-08-04T20:37:25Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,Both President's had to bring the economy back. That's crazy. Trillions of dollars in debt. No one says nothing. What about central park? Sad day in America.,What about thousands of black men being sentenced to long jail times for either low-level crimes or never being there when the crime was committed. Geat Job Kamala,2024-08-03T16:46:17Z,2024-08-09T02:02:16Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,power,knowledge
i09U-eoq-bk,"So the father was irish and african and he born in Jamaica. (Btw Very light skinned guy )

Mother was fully indian.

Kamala born in US and was registered by her parents as Caucasian.

During most of  her life Kamala was raised in India heritage and culture and identify herself as Indian.

She study in a black student mostly college. 

Then once she got into politcs and started romance with willie brown.

Then she has been switching to indian to black whenever is beneficial to her.

Oh remember she was listening tupac and snoop and smoking joing even when both artists were not pulled their debut albums yet.

So by simple math father 50% black mother 100% Indian

Kamala would be 50% indian and barely 25% black.

The fact the she tries to present as black instead as mixed or majority Indian only for political purposes must be enraged the true african americans once again democrats reaching for you every 4 years for 6 months. And be prepared to be forgotten 3.5 yrs later.",African Lollll  you can twist it any way you want. You sound like Trump Lolll,2024-08-03T16:16:32Z,2024-08-07T14:32:16Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,As for Kamala's racial identity it's simple. Tell her to make a decision.....she has changed according to her audience. Truth.,"Exactly, her cult followers don't want to hear that. Truth is the truth.",2024-08-03T11:50:03Z,2024-08-09T01:57:32Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,They were late because trump didnt want to be fact checked because hes a LIAR! They rushed him to leave as soon as they asked about project 2025 to 😂😂😂. For such a tough guy he sure is sensitive,Now you're a Liar. The news media was late with their setup. Read something,2024-08-03T02:10:53Z,2024-08-09T02:17:22Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,knowledge,knowledge
i09U-eoq-bk,Out the gate Trump lied. She did say hello and thanked him for coming.,"Oh wow, good for you
Do you think she would ask hard questions when kamala is there if she shows up, of course 
Let's not kidding ourselves",2024-08-02T18:15:50Z,2024-08-04T09:04:45Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,respect,conflict
i09U-eoq-bk,"President Donald Trump's response to ABC's Rachel opening ""questioning"" was spot on!","He's not presidential or he would not have complained! he can't be bigger, petty!",2024-08-02T14:48:24Z,2024-08-03T07:56:03Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,The headline says Kamala is Indian American when she won the senate. How's she black now? Trump asks the same question I've had in mind.,Her father is a black man from Jamaica. The headline failed to mention that.,2024-08-02T11:51:57Z,2024-08-12T21:04:43Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Stephen a Smith is criticizing Donald Trump and annoyed for him not talking about talking about important issues such as his policies and how he’s going turn the country around, and yet he completely ignored the fact that the panel didnt even ask him about those issues interested in hearing.","Perhaps those questions were on the list, however Trump left at about 30 mins of the hour long interview.",2024-08-02T09:28:40Z,2024-08-03T07:54:04Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,power
i09U-eoq-bk,"I dont think any question shown was offensive. It was how it was addressed. Her tone would suggest she has picked a side, as a journalist, thats wrong. You and le batard said Wilbon started that in sports jounalism and its not true journalism. If all her objective interviews have that tone, then there is no issue here.","No, she was asking him to explain his statements and actions.",2024-08-02T07:18:57Z,2024-08-03T09:46:28Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Stephen A …she was disgustingly disrespectful.  She should have some honor in her craft.  Too bad she showed her journalism skills.  Trump only spoke his mind.  People that can’t handle it call it immature.  No son, it’s the truth.","And that's beside been 35,minutes without even apologizing for it something Stephen conviently fails to mention.",2024-08-02T05:48:40Z,2024-08-02T07:31:16Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Any chance Trump had to get my vote was lost at the NABJ. Harris, just has to not say anything bizarre.",Trump get's my vote and 70% of the country will vote for him.,2024-08-02T05:33:17Z,2024-08-08T00:27:58Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,power
i09U-eoq-bk,"Where is your outrage when Biden told Charlemagne that if he not sure who to who vote for, then he is not black.","Where was your outrage when trump told a Hispanic American judge that because of his heritage, he couldn't be impartial!!!",2024-08-02T05:06:47Z,2024-08-05T17:05:20Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,How about showing some respect for the candidate that actually took the time to show up for this unprofessional event.  Kamala knew this was some BS that is why she didn’t show up.🤦🏾‍♂️,unprofessional is the candidate on that stage . Use your words wisely and make it make sense,2024-08-02T04:52:38Z,2024-08-02T16:59:46Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,When was the last time Harris was asked a remotely hard question lmfao,Years ago and she fumbled. They're gonna hide her as long as they can. There's a reason she didn't show up at the NABJ.,2024-08-02T03:04:54Z,2024-08-02T11:02:20Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,That reporter was super rude and just trying to make statements,Those were direct quotes. Every one came out of his mouth. So how is that her being rude? Trump is a spoiled brat who doesnt like being reminded of how bad he is.,2024-08-02T01:30:51Z,2024-08-02T09:45:44Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,I wish folks stopped saying trump knows how to govern or had policies. Cause he had none. He had morons working for him. He had criminals working for him. He had lackies working for him. Trump has no policy,"And Biden didn't? He had a whole trans person that was stealing peoples luggage which is a federal crime. I know ya hate Trump but things happened under his watch. The 1st step act, the opportunity zones, remain in Mexico policy just to name a few. Even signed an executive action to lower medical drugs. There is plenty of good that he did.",2024-08-02T01:03:15Z,2024-08-02T01:30:42Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Kamala not showing up was the biggest disrespect, and Kamala also dropped the ball 😮",She was at a funeral for a congresswoman. Don’t be lazy.,2024-08-02T00:13:31Z,2024-08-02T00:44:08Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Hey Steven A, all what Rachel Scott asked were identity politics questions? We needed journalists to ask questions that are going to impact and elevate people's lives. ..such as immigration,  economy, etc.","Exactly - but no they RAce Baited him only for TV, those ladies need to be sanctioned by the NABJ, doesn't the NABJ have a mandate they operate by ????",2024-08-02T00:11:55Z,2024-08-02T02:12:45Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,knowledge
i09U-eoq-bk,Stephen A is really showing the world how the IQ theory is true 😒,Have you gone back to get your highschool diploma yet? 🤔☺️,2024-08-01T23:50:28Z,2024-08-02T08:20:05Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,social_support,conflict
i09U-eoq-bk,If SAS is going to stay this biased then he needs to stick to sports.,Awww mad because he spoke the truth about your cult leader? 😅,2024-08-01T23:40:46Z,2024-08-02T02:25:11Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,You can tell that you secretly support Trump.. you keep talking about Trump economy when President Biden economy is better.. make it make sense,In what way is it better? What tf are you talking about? Get help,2024-08-01T23:31:56Z,2024-08-01T23:38:46Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,You should remember it's only been 4 years ago gas was 187 a gallon the border was good prices were down does trump need to remind you did you forget already,and we weren't in any Wars or giving OUR tax money to other countries,2024-08-01T23:11:19Z,2024-08-02T01:41:12Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,respect,conflict
i09U-eoq-bk,"Karmala pulled a No-Show & wouldn't even do a Zoom call. 😞 At least Trump showed up..... He was on time , too !","They NABJ said she couldn’t do a zoom call, she asked",2024-08-01T23:11:14Z,2024-08-01T23:22:01Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,social_support,social_support
i09U-eoq-bk,Why did you take out the part where they were 35 minutes late and was told Biden or Kamala was gonna be there?,He ain’t tryna mention that … he a fake news guy too 😭😂,2024-08-01T23:02:16Z,2024-08-01T23:57:36Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,Can we please hear about what Kamala Harris policies are because I haven’t heard one that was relevant.,"The corrupt media is hiding her, not asking her any questions on her policies",2024-08-01T23:01:16Z,2024-08-01T23:42:58Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Stephen A... I can cater a question for you where I take a bunch of your quotes out of context and create a biased question that is purposely depicting a story. No context and blatant bias out the gate coming from the ""elite"" journalist. It was disrespectful and completely out of line. Hard and tough questions are expected, ones like that are not.","So you're more upset by the journalist, than the things Trump did in that question? He did eat with Nick Fuentes....that happened. Why are emotionally lashing out at her and not Trump?

you're a biased Trump supporter? thats why?",2024-08-01T22:59:16Z,2024-08-01T23:37:59Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,Stephen A. I love that your entertaining to watch but I'm getting so tired of the fence sitting brother....set a mark and stick to it.,"Apparently Trump’s attitude and behavior is making it hard for him to do that. He’s not alone, there are a lot of sincere people who want to support Trump for his policies, but can’t just turn a blind eye to his character and pretend that it doesn’t matter.",2024-08-01T22:54:40Z,2024-08-02T00:31:23Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,Steven A Smith is nothing but a TRUMP hater.  Did you forget this man was almost killed and he was a former president where is the respect for him. Shame on her,Where was Harris.  She will not come on because she cant answer or defend ant policy and she has done nothing in the border and her record in CA as DA is even worse,2024-08-01T22:50:40Z,2024-08-01T22:52:28Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"What was disgusting was the way the “journalist” (if you call her that) started the whole segment. There was zero sign of neutrality.
Some people don’t take crap like that, someone insults you, you insult back.
You reap what you sow. Some are more generous, and you call them career politicians.","It’s not a journalists job to be a friend. she was just repeating what he himself alone has said, and he didn’t like it. Well, too bad.",2024-08-01T22:45:39Z,2024-08-01T23:08:43Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,You also forgot to mention Kamala was a no show and trump waited over 30 mins while they fixed technical difficulty. To me he gained points for showing up to a hostile space to make his case,Thise things have nothing to do with his etiquette and lack of respect,2024-08-01T22:34:11Z,2024-08-01T23:27:43Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,respect
i09U-eoq-bk,Talk about why your Kamala Harris  didn't even show up.  She said she wanted a debate this would have been perfect for her.  She didn't show because the world would have seen her incompetence.,Actually she already had to attend the funeral of her friend and Soror representative Sheila Jackson Lee. The NABJ said they will reschedule with her. Ms Lee was a staple and deserved her respect.,2024-08-01T22:31:39Z,2024-08-01T23:14:25Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,social_support,conflict
i09U-eoq-bk,No one is mad about the question. The problem is the way she asked the question.,"Lmao. Moving the goalposts. It was valid, and you guys are throwing a fit.",2024-08-01T22:30:30Z,2024-08-01T22:59:13Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Best case Kamala is 25% black. The biggest issue is she throws around how she is indian when it fits her, and now it fits her better to say she is black. Pick one and stick with it ok.",Why should she? She is what she is. Why do you want her to disregard one side of her family and her ethnicity? All of us knew she was part Indian and part Jamaican. Doesn’t JD Vance have half Indian children? Should they just pick one and stick to it?,2024-08-01T22:28:18Z,2024-08-01T22:40:20Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"Her Jamaican father is a mix, man descendants of actually owning slave. There’s a bigger story there.",Come to find out he’s Irish and Indian just was born in Jamaica,2024-08-01T22:27:13Z,2024-08-01T23:20:50Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,respect,conflict
i09U-eoq-bk,"They attacked Trump, they didn’t even say hello, attacked him. Now Trump has said numerous bad comments yes. His nicknames are vial but his policies are wonderful. Gas prices down, open borders. Think about going into a hostile environment, kudos to him.",Hilarious he couldn't talk about a single policy he plans on inacting,2024-08-01T22:23:44Z,2024-08-01T22:32:51Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,respect
i09U-eoq-bk,When Trump started talking about policy they didn't have time for that...,How the hell would you know were you there ?! Smh …,2024-08-01T22:22:12Z,2024-08-01T23:24:32Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,respect
i09U-eoq-bk,"NABJ put 3 Black women up there to show Trump ""beating"" on them & picking on a woman.","Exacly. If he went the same way against a black guy, the misoginy narrative would fall of. That's why they put only black women ti interview him. They wanted this result.",2024-08-01T22:20:03Z,2024-08-01T22:28:42Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,I don’t get why Kamala don’t get attacked daily! This make it looks so bias that some people can’t take yall serious,Because she doesn't answer questions. She's a politician. She isn't as abrasive and condescending also.,2024-08-01T22:19:52Z,2024-08-01T23:01:30Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,respect
i09U-eoq-bk,How do you expect Trump to talk about policies if he’s constantly getting attacked by the other side.,"@nomsayinn7135  it's called being a adult. Speak on your policies and stop acting like a child calling people names. For the life of me, I can't understand how people don't see this dude as an idiot!! How have you assessed people in your life if you can't see a fool when he is standing in your face",2024-08-01T22:14:16Z,2024-08-01T22:28:52Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,knowledge,conflict
i09U-eoq-bk,We already seen his policies SA. He was president before. He didn't do shit!!,"Oh yes, he did. You are just blind and biased to see that.",2024-08-01T22:13:55Z,2024-08-04T09:11:32Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
i09U-eoq-bk,"God  forbid a middle-of-the-road or right-wing journalist wouldn't use that tone to start a conversation with Kamala. He is correct; she can be inflammatory. Instead of just asking the question, she went on a rant, aiming for a ""gotcha"" moment. I do have to agree that Trump didn't give the answers on the right tone but for me is a wash as this is what he has to deal each time, and the American people can relate to the attacks and dismissal from our leaders, media  and government official each day of our life's.",When Donald Trump is in a hostile environment like that his number 1 play is to follow up with a question or statement that makes the opposition look bad. They get flabbergasted by it and he makes the person look unprepared and foolish.,2024-08-01T22:07:28Z,2024-08-01T22:10:58Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,knowledge,knowledge
i09U-eoq-bk,"Trump 2024 your so Biased Stephen A we know who pays you, you joke be a man and speak up","Stephen A, how are you gonna ask how the host were disrespectful when they were half hour late and the equipment didn’t work and Kamala was said she was allowed to do zoom but not Trump",2024-08-01T22:04:34Z,2024-08-01T22:09:13Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
