video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension,source,target,comment_node,reply_node
0RQb-I9Vyko,I fostered a preggo pittie and omg she was an amazing mommas. Her kids all 9 are incredible. The runt. Omg I was so worried about her. You should have seen me. Preggo mommas myself with a runt in my shirt trying to keep her warm worried I was going to lose her. But we gave her mom time with mommas one on one. 90 pounds later. I love them all (all but one got adopted...I ended up with the one who was more lab lol).,Btw it was a fluke...she kept eating things. Two surgeries later...the whiner still makes me laugh.,2021-09-20T22:54:39Z,2021-09-20T22:55:17Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,similarity,respect,2,14,C_respect,R_similarity
0RQb-I9Vyko,"Whenever I have met someone's pitbull they have always been the friendliest dogs.

They are so patient with children too. Very loving and resilient dogs.",there are tons of  breeds that are good with children and have 0 aggression.. like huskies,2021-09-20T21:54:49Z,2021-09-22T19:40:08Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,respect,knowledge,3,11,C_knowledge,R_respect
0RQb-I9Vyko,"You guys are awesome 👏. I love your story and video. The dogs are adorable 🥰 🥰. I wish  pitties would stop getting a bad rap. They are beautiful, loyal, loving dogs, and even better than most people!",People and the media need stop mislabeling dogs. There’s no pit bull in this video either,2021-09-20T20:51:19Z,2021-09-22T15:53:12Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,knowledge,respect,2,12,C_respect,R_knowledge
0RQb-I9Vyko,"Shame on ANYONE who goes to a breeder. Breeders should be outlawed!! Just the fact the man was going to disregard a little innocent puppy says all I need to know about this ""breeder,"" puppy mill more like. SHAME!!",I like Real Pit Bulls (Apbt) . The dogs in this video are not pit bulls.  There’s different bloodlines when it comes to the Apbt (real pit bulls) . So I’m going to a reputable breeder or a Real Pit Bull (Apbt) dog man,2021-09-20T17:32:49Z,2021-09-22T16:03:27Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,conflict,conflict,0,13,C_conflict,R_conflict
0RQb-I9Vyko,"I think pit bulls get a bad rep just because SO MANY PEOPLE HAVE THEM. so statistically speaking, when you hear a bad story about a dog attack like on the news , chances are it's probably a pit bull. not because they are overly aggro or anything, but because so many people have them. And it isnt fair because they are the most loving loyal dogs you can hope for! Very impressionable too.they are loyal to a fault and will be however you teach them to be.if they are unloved or raised by an aggressive  person then they will be that way too.
I love then so much!",Pit bulls get a bad reputation because people and media calls everything a pit Bull. There’s no pit bulls in this video either,2021-09-20T17:20:38Z,2021-09-22T15:59:04Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,knowledge,respect,2,12,C_respect,R_knowledge
0RQb-I9Vyko,My 1st pit was the runt. She was the best furry child I've has the pleasure of to be a mom too. She was with us for 13yrs and I miss her every second of the day. She never showed aggression just love and lots of kisses and cuddles. We taught her to smile and say I love you. She loved singing with me. Pitbulls get a bad rep cause of bad owners. Give one a chance especially a rescue. They will change your life.,Oh great. But don't worry ur lovely baby(runt) definitely come back to u with same Soul in different body.,2021-09-20T15:33:04Z,2021-09-20T17:39:03Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,social_support,similarity,6,10,C_similarity,R_social_support
0RQb-I9Vyko,I followed these guys on TikTok.. it's kinda stress reliever as I love dogs and they made me laugh the way they played with Noah and Lincoln. Helps me a lot watching them since I'm a cancer patient... Hugs to you guys and good to see you in this channel since I'm also subscriber here😘❤️😍💪,Hi take care of ur health & u will definitely beat the cancer stay strong in mind . Have a Great & Awesome life .,2021-09-20T15:15:25Z,2021-09-20T17:47:20Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,social_support,trust,7,10,C_trust,R_social_support
0RQb-I9Vyko,it is appalling the way his ears have been butchered. Absolutely no reason whatsoever for this maltreatment,"yup , we dont really do that in the UK , i have no idea why folks think this looks good or is it purely for dog fighting either way its a vile practise .",2021-09-20T15:05:53Z,2021-10-01T17:28:43Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,knowledge,conflict,0,12,C_conflict,R_knowledge
0RQb-I9Vyko,“He was the runt” I call bs. Everyone wants a runt.,When an animal is considered the runt of a liter or one that no one wants you know what? That's the one I want to give my love to! My heart always goes out to the one no one wants or is forgotten. For they could turn out to be the love of your life or soul mate!,2021-09-20T15:05:37Z,2021-09-20T17:23:36Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,similarity,conflict,0,14,C_conflict,R_similarity
0RQb-I9Vyko,"Adopt, don't shop. When you buy from breeders and/or don't neuter/spay, you contribute to the massive problem of pets in shelters having to be euthanized every year.",Everyone doesn’t want a mutt from the shelter. Plus neither one of those dogs are pit bulls,2021-09-20T15:03:14Z,2021-09-22T16:05:26Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,knowledge,knowledge,3,12,C_knowledge,R_knowledge
0RQb-I9Vyko,I follow these guys on Instagram and there is never a dull moment! Wonderful family!🤟🥰❤️,Is the dog Noah still alive? The way she spoke..made me wonder.,2021-09-20T14:11:00Z,2021-09-20T15:42:04Z,Woman's soulmate is a puppy no one wanted,15,GeoBeats Animals,15,Pets & Animals,social_support,trust,7,10,C_trust,R_social_support
t5wJ-gFEM1c,"Remember everyone, the song is by Mike Geno. I feel like this should be pinned, because it's not in the description of this video.

And for those who don't know, Mike Geno has made a series of songs, but he's helped out in the Indie Cross mod. After testing vocals, he made Crossed Out.

(294) Crossed Out - Friday Night Funkin': Indie Cross (FAN SONG) - YouTube","Omfg, I can’t believe I forgot to link the song in description, thx for reminding me!",2022-07-12T16:58:31Z,2022-07-12T21:18:50Z,Opinions? (Crossed Out Chart Progress),20,ThatOneSillyGuy // Don,20,Gaming,conflict,social_support,1,13,C_social_support,R_conflict
g7s0-RHepTk,"Good short Eric.. when are you writing your own book? 
I am using A.I systems from Google to hold my thoughts",In the process ✍🏼 I have many books in me to share with the world 🌎,2025-06-07T21:06:10Z,2025-06-07T21:15:38Z,Grateful 🥹 Start With Why✨,22,EC,22,People & Blogs,social_support,respect,2,10,C_respect,R_social_support
K8yp-XogrrQ,I won't lie. Something about case 1 I always loved. I think it was a cool game and nicely made for the most part. Case 2 seemed good too but theres something about the first one I like. Like how u are surviving in one building for the whole game rather then the weird chapter system they have. The chapters are fine but its how some of them are more like dreams that are weird. I definetly would have preferred the game to be more grounded. I also enjoyed how u can have a tablet where ever u go to look out for any animatronics around,"First game: separate chapter in one game

Second: separate games in chapters",2025-03-03T01:24:08Z,2025-05-07T13:24:56Z,Case Animatronics Vs The Sequel,20,MontyTG,20,Gaming,knowledge,knowledge,3,12,C_knowledge,R_knowledge
K8yp-XogrrQ,"These are the actual names of the animatronics:

The cat- EMMA A-1
The wolf- LAST RETAR
The owl- KESTREL O-2
The bull- NITROUS PM56-C
The crocodile- RK-ALLIGATOR-60193666289

I hope this was helpful to those who needed this",shouldnt the croc be an gator then if the alligator is it's real name,2024-12-31T10:18:59Z,2025-01-03T00:08:26Z,Case Animatronics Vs The Sequel,20,MontyTG,20,Gaming,knowledge,trust,7,12,C_trust,R_knowledge
K8yp-XogrrQ,The bull was in the first but it was more of an Easter egg sorta thing,And also it's not fake. Cuz I got the eater egg in my Nintendo,2024-04-06T18:24:09Z,2024-05-26T13:24:42Z,Case Animatronics Vs The Sequel,20,MontyTG,20,Gaming,fun,knowledge,3,17,C_knowledge,R_fun
K8yp-XogrrQ,"Here’s an other animatronic that was meant to be used and ended up an unused, The panda he was meant to be in the game but ended up not being in the game as we see images in of the panda being used, and than replaced with the wolf",They say cuz it looked too much like freddy fazbear and that might very made the game aa little copyright,2024-03-10T09:05:48Z,2024-05-26T13:25:25Z,Case Animatronics Vs The Sequel,20,MontyTG,20,Gaming,respect,respect,2,11,C_respect,R_respect
K8yp-XogrrQ,So the cat in case 1 animatronic has one red eye because of the crocodile?,The crocodile didn't exist in case 1 animatronic before he existed in case 2 animatronic ep 4,2024-03-01T03:36:21Z,2024-03-23T19:08:34Z,Case Animatronics Vs The Sequel,20,MontyTG,20,Gaming,conflict,trust,7,13,C_trust,R_conflict
K8yp-XogrrQ,If I’m being honest this game was and still is trash,The original was good when it came out but the sequel was awful,2024-02-23T21:33:01Z,2024-02-23T21:34:25Z,Case Animatronics Vs The Sequel,20,MontyTG,20,Gaming,conflict,conflict,0,13,C_conflict,R_conflict
K8yP-Y2MhDY,I’m learning to do this. Can’t wait until I’m good at it.,Thats so cool!! I'm sure you are already very good at it :-),2018-12-04T14:09:35Z,2020-09-10T08:40:27Z,Incredible Aerial Silk Artist at Got Talent,24,Air Candy,24,Entertainment,knowledge,social_support,1,12,C_social_support,R_knowledge
qHu9Eg-31pg,"great to see someone doing the stretchy lick with no tapping, and the mr scary vibrato!",Thank you so much man for your comment! I really appreciated! 🙏🤟😊🎸,2023-05-27T12:54:30Z,2023-05-27T19:38:35Z,One of my favorite solos by the great George Lynch - Andrea Maccianti,10,Andrea Maccianti,10,Music,romance,social_support,1,19,C_social_support,R_romance
qHu9Eg-31pg,"Nailed it! Those two tap harmonics at the beginning were perfect! Damn!!!! Excellent work, sir! 
I just got a Nightmare On Elm Street 3 (Dream Warriors) shirt yesterday. Back for the Attack was all the rage during that period. That album is insane. Mr. Scary of course being the mind blower.","Hey bro! Thank you so much! I really appreciated your comment! I love George, I love the Dokken and I love Nightmare! Lol! I am a huge fan of horror movies! In my opinion, those films are immortal, like good music! It is no coincidence that I have Freddy and Jason's bobbleheads in the studio! They are my favorite characters! They were two gifts that I really appreciated.
George himself liked this video too, when I found out it gave me immense pleasure! I'm referring to the full cover I did a few years ago!",2022-05-21T20:16:02Z,2022-05-21T20:34:30Z,One of my favorite solos by the great George Lynch - Andrea Maccianti,10,Andrea Maccianti,10,Music,respect,respect,2,11,C_respect,R_respect
a7Ps-aIFgeA,"I prefer Alterra's Snowshoe for an ACTUAL ski resort that TRULY does ""get you away from it all"".  I've been skiing ""Da Shoe"" since the 80s and have owned four different properties there over the years.  They now have a THRIVING summer program there with downhill mountain biking driving summer revenues but it is still just a 10 minute drive to the only TRUE dark sky area on the East Coast!",How is the drive to the shoe from Richmond during winter? For Cpl yrs now keep avoiding finding out.,2025-03-28T14:00:44Z,2025-03-29T09:49:48Z,Why Are You Seeing Ads For This Resort Everywhere?,17,PeakRankings,17,Sports,social_support,conflict,0,10,C_conflict,R_social_support
a7Ps-aIFgeA,"Alterra advertises Stratton because it is it's best mountain in the east, definatly not Sugarbush","I think it would be Tremblant. But, It’s much more far than stratton and Sugarbush. So it’s maybe an other reason why they prefer advertising Stratton.",2025-03-27T20:38:45Z,2025-03-28T03:40:46Z,Why Are You Seeing Ads For This Resort Everywhere?,17,PeakRankings,17,Sports,conflict,conflict,0,13,C_conflict,R_conflict
a7Ps-aIFgeA,The City and County of Denver owns Winter Park Altera operates it.,what would that have to do with the east coast and/or Statton which is what this clip was about?,2025-03-27T18:26:43Z,2025-03-28T14:02:26Z,Why Are You Seeing Ads For This Resort Everywhere?,17,PeakRankings,17,Sports,conflict,social_support,1,13,C_social_support,R_conflict
tJqG-5ir-pw,"Photographing people kissing is creepy, and that looks like the worst unromantic kiss ever anyway.",it’s most likely staged and it’s in europe so things like that are seen as more innocent there rather than america,2024-07-09T06:51:45Z,2024-07-14T08:29:47Z,"Don't bother us, dude",22,Printographer1,22,People & Blogs,knowledge,conflict,0,12,C_conflict,R_knowledge
nDE3cb-tjqg,"Quality good,btw im making pfps,want one,but im sorry but ur gonna pay also",If your gonna advertise selling profile pictures you yourself should have a good pfp,2024-04-13T10:14:35Z,2024-04-13T16:28:10Z,Best player of our generation 🐐#ronaldo #messi #neymar #football #edit #aftereffects #4k #quality,17,ItzK4RAX,17,Sports,conflict,knowledge,3,13,C_knowledge,R_conflict
qDB3-ce_eQ8,Lol. I love this couple. Yall keep the videos coming. 😂😂😂❤,Me too like we can never go wrong I love how he makes a funday out of every day that's what u called living your life ❤😊,2025-02-05T23:14:17Z,2025-02-06T00:09:59Z,Italian night!!!,22,Elroy Redbeard ,22,People & Blogs,romance,romance,4,19,C_romance,R_romance
3izCfR-Fw0U,"You are such an legend YouTuber your reviews are just top notch you really mention every important aspect of the flight sim peripherals whenever you do flight sim peripherals reviews, even the pros and cons, your flight simulator setup is incredible it genuinely looks like real life.",Thanks so much made my day with that feedback. Glad you enjoy the channel.,2025-05-28T23:02:05Z,2025-05-29T05:27:51Z,Just a Dude Flight Simming In His Garage!,20,G-LOC MEDIA,20,Gaming,social_support,social_support,1,10,C_social_support,R_social_support
3izCfR-Fw0U,"Hey mate how are you? I think you have now become the number one in your category thanks to your insight and relentless dedication. I think it would be great to do an in depth video with details of your rig for ppl that want to follow in your steps. You could call it ""how i did it?"" Haha. Thanks again",Thanks so much mate. Yes there are two of those on the way. One full rig tour and one for building my new dash start to finish.,2025-05-28T17:32:01Z,2025-05-29T05:28:49Z,Just a Dude Flight Simming In His Garage!,20,G-LOC MEDIA,20,Gaming,respect,social_support,1,11,C_social_support,R_respect
3izCfR-Fw0U,How? 😮 it Looks really great ! How much did you spend for the whole System ?,To get this you maybe talking 16k USD that's everything though.,2025-05-28T13:04:36Z,2025-05-28T14:43:12Z,Just a Dude Flight Simming In His Garage!,20,G-LOC MEDIA,20,Gaming,knowledge,respect,2,12,C_respect,R_knowledge
3izCfR-Fw0U,Not just a dude. I reckon a bit of a legend !   Love your work....,I'm very happy with just a dude but thanks mate. Hope you are going well.,2025-05-28T09:29:18Z,2025-05-28T09:34:55Z,Just a Dude Flight Simming In His Garage!,20,G-LOC MEDIA,20,Gaming,social_support,respect,2,10,C_respect,R_social_support
NTj6--C0D7M,"Just a tip, but I only started buying mythical or legendary Whistles when I had all the epic horses 😅 from bronze whistles","I have them all, I have all epics and almost all the mysticals. So it's literally a rip off for me considering I already have like 5 of that horse. It's literally a gem Easter for me",2025-05-31T15:04:20Z,2025-05-31T15:28:31Z,So F*cking Done. Never Buying Again. What A F*cking Waste Of Gems -_-,22,Sassy Nova-HRT,22,People & Blogs,respect,social_support,1,11,C_social_support,R_respect
ow5J-QgW4F0,I like how he went undercover and forgot to turn on anonomous mode😂🤣🤣,Bro are you stupid? He has anyonumus on we’re you not paying attention when samara was spectating,2021-10-21T12:30:00Z,2021-10-22T04:17:51Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,fun,8,12,C_fun,R_knowledge
ow5J-QgW4F0,1:30 I thought he was gonna say it looked like batman's cape when he's gliding,I'm just playing with my favorite YouTube forever I'm just playing but I'm on my pill,2021-10-17T04:31:55Z,2021-10-21T20:15:19Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,conflict,knowledge,3,13,C_knowledge,R_conflict
ow5J-QgW4F0,That guy is a savage at this game great job dude. Maybe one day i can be that good,"Hey TG btw you can cancel the cube ability, cause I can, for me to do that I hold the right trigger down and a white circle will replace my crosshair and once it completes itself, the effects of the cube will be removed. So whatever key is set as your fire, will let you disable the affects of the cube.",2021-10-13T13:03:42Z,2021-10-16T23:04:28Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,respect,2,12,C_respect,R_knowledge
ow5J-QgW4F0,when you got the venom Symbiote I would call him vennage,"Hey TG btw you can cancel the cube ability, cause I can, for me to do that I hold the right trigger down and a white circle will replace my crosshair and once it completes itself, the effects of the cube will be removed. So whatever key is set as your fire, will let you disable the affects of the cube.",2021-10-09T22:03:12Z,2021-10-16T23:04:39Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,conflict,0,12,C_conflict,R_knowledge
ow5J-QgW4F0,I love how he says the like button will change a different color,Depending on what you're on it'll turn black or blue if you're on mobile it'll be black,2021-10-02T16:41:36Z,2021-10-02T16:58:32Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,knowledge,3,12,C_knowledge,R_knowledge
ow5J-QgW4F0,The carnage symbiote  is so op the last time I used it  I won,@Hyper Gaming industries the Venom and carnage mythic is the same wtfdym you don’t like the venom one?,2021-09-28T12:12:08Z,2021-10-08T03:22:40Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,conflict,conflict,0,13,C_conflict,R_conflict
ow5J-QgW4F0,"5:27
TG:were carnage were not scared of anything
Me:uhm actually carnage is scared of toxin","""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-26T17:07:36Z,2021-09-26T17:34:30Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,conflict,0,12,C_conflict,R_knowledge
ow5J-QgW4F0,That had to be one of the best plays I’ve ever seen,"""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-25T14:52:04Z,2021-09-26T17:33:28Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,conflict,0,12,C_conflict,R_knowledge
ow5J-QgW4F0,The alien ship crash sight near holly and sweaty has a 41 chest spawn,"""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-23T15:26:56Z,2021-09-26T17:33:28Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,knowledge,3,12,C_knowledge,R_knowledge
ow5J-QgW4F0,Hey Typical Gamer I just want to let you know that you need to hold left click to get out of the shadow form.,he knows but you can't when your flying I have tried it before. no hate by the way love the community trying to help.,2021-09-22T22:55:20Z,2021-09-26T13:05:39Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,respect,knowledge,3,11,C_knowledge,R_respect
ow5J-QgW4F0,Just a suggestion maybe you can do a Automatic sniper only challenge Because if you know how to use it is really good,Another carnage but it’s just at weeping woods they killed to mirror and I’m such a big fan but I wish that I can be in one of your videos please and I want to shout out so bad what can I do to have a shout out,2021-09-22T17:28:00Z,2021-09-26T19:35:10Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,social_support,knowledge,3,10,C_knowledge,R_social_support
ow5J-QgW4F0,"The I love ur vids been here since 5 mil
Also can we show Andrew some love he tries really hard","""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-21T22:25:16Z,2021-09-26T17:34:10Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,fun,8,12,C_fun,R_knowledge
ow5J-QgW4F0,Is no one gonna talk about him switching his purple lever action for a green pump,I will gladly the lever is trash I would’ve traded it for a grey one,2021-09-21T03:13:02Z,2021-09-22T15:59:51Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,knowledge,3,12,C_knowledge,R_knowledge
ow5J-QgW4F0,I actually think Eddie should have a skin that can turn into venom via emote the same way Torin changes style through an emote,Apparently there actually is gonna be a selectable style for venom that will let you play as Eddie along with a back bling and a glider,2021-09-21T00:52:58Z,2021-09-21T03:25:16Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,trust,knowledge,3,15,C_knowledge,R_trust
ow5J-QgW4F0,You need to set up a key bind for the cube to escape when you want,"""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-20T12:17:35Z,2021-09-26T17:34:32Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,conflict,0,12,C_conflict,R_knowledge
ow5J-QgW4F0,when i watch tg plays it makes my DAY and do a lot of strem sninping on samer,"""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-20T11:19:47Z,2021-09-26T17:33:50Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,conflict,0,12,C_conflict,R_knowledge
ow5J-QgW4F0,"I just love it when the notification pops up ""someone liked your comment"" or ""you got a new subscribers"" it makes me so happy🤗","Ya wanna know what makes me happy














Never gonna give you up never let you down never gonna run around and desert you never make cry never going to say goodbye never gonna tell a lie and hurt you",2021-09-20T06:39:04Z,2021-09-20T06:48:45Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,romance,conflict,0,19,C_conflict,R_romance
ow5J-QgW4F0,I want carnage and venom skins in fortnite but venom has another dress i want the two dress and carnage has another dress i want two dress i want 4 dress carnage two and venom two skins in fortnite,"I want the venom and carnage skin as well , why are they level 100 rip",2021-09-20T04:55:53Z,2021-09-20T04:58:03Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,respect,respect,2,11,C_respect,R_respect
ow5J-QgW4F0,Brooo give the lever action a try. That purple one  shreds,You are so right I was playing trios and my teammates were dead and I killed two trios with just the lever action and carnage symbiote,2021-09-20T04:39:48Z,2021-09-20T14:16:21Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,conflict,conflict,0,13,C_conflict,R_conflict
ow5J-QgW4F0,TG the next video should be duo with carnage and venom. That would be cool.,"""Roses are red""
""Violets are blue""
""Outside I'm smiling""
""But inside I'm crying""

I wish people noticed my Content",2021-09-20T04:04:00Z,2021-09-26T17:34:32Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,knowledge,similarity,6,12,C_similarity,R_knowledge
ow5J-QgW4F0,I like how tg  said there isn’t a way to get out of the ghost form and it has the directions,I love it when the notification shows up “someone liked your comment” and “you have a new subscriber” It always make my day better...👀,2021-09-20T03:58:54Z,2021-09-20T05:46:39Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,romance,knowledge,3,19,C_knowledge,R_romance
ow5J-QgW4F0,She really said size isn't the only thing that matters 😂😂,"You’re like 8 years old bro, how you know what that means 🤨",2021-09-20T03:57:02Z,2021-09-20T11:57:52Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,conflict,conflict,0,13,C_conflict,R_conflict
ow5J-QgW4F0,"Hey TG, I know you love landing at that spot but can you please start switching where you land up? It’s kinda getting old seeing you land at the exact same spot for two season straight",Why not let him land where he is good at landing and wherever he thinks its best for him?,2021-09-20T03:54:14Z,2021-09-20T04:27:43Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,social_support,knowledge,3,10,C_knowledge,R_social_support
ow5J-QgW4F0,4:11 you switched a purple lever action for a greed pump … WHAT TF,"bro tg is literally on something lol, like who does that?",2021-09-20T03:54:03Z,2021-09-20T04:57:01Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,conflict,social_support,1,13,C_social_support,R_conflict
ow5J-QgW4F0,I'm so excited too watch it its gonna be so cool :3 your videos always make me smile,I love it when the notification shows up “someone liked your comment” and “you have a new subscriber” It always make my day better...👀,2021-09-20T03:51:13Z,2021-09-20T05:46:54Z,I went UNDERCOVER in a CARNAGE vs VENOM Tournament! (Fortnite),20,TG Plays,20,Gaming,romance,social_support,1,19,C_social_support,R_romance
oW5j-7OodNI,"Keep your heart guarded well and your wallet guarded even better. It is written all over her.......gold digger...is she even 20 yrs old?  Free up the cash, she will then kiss you.","Why worry about the cash , if you have it enjoy some of it",2016-05-04T05:38:21Z,2016-06-15T09:13:58Z,FILIPINA CUPID LOVE AT FIRST SIGHT FOUND THE ONE Daisy May in Peoples Park Davao City PhilippinesPt1,23,HoodwinkedbyanAngel Michael Fazio,23,Comedy,respect,knowledge,3,11,C_knowledge,R_respect
oW5j-7OodNI,"Go on a juice Fast , fruits and vegetables are cheap there, then try limiting your carbohydrates. you will lose 30 pounds","+Bronx Bred I want to tell you thank you your advice is good and I do appreciate this positive feedback about how to lose weight.


When I get back to my place I will go back on my rigorous exercise routine and Daisy and I will be doing exercises together so that we can do some hiking in the fall.


Thanks and have a great day",2016-04-24T12:59:27Z,2016-04-25T00:22:47Z,FILIPINA CUPID LOVE AT FIRST SIGHT FOUND THE ONE Daisy May in Peoples Park Davao City PhilippinesPt1,23,HoodwinkedbyanAngel Michael Fazio,23,Comedy,respect,knowledge,3,11,C_knowledge,R_respect
oW5j-7OodNI,"he should get his hair fixed and wear some nice clothes. A woman like to show off her man too. I  guess, if he has lots of money she wouldn't care though.","LOL, I hope they are doing good I think they are both nice people though",2016-04-24T12:57:06Z,2016-07-10T03:02:43Z,FILIPINA CUPID LOVE AT FIRST SIGHT FOUND THE ONE Daisy May in Peoples Park Davao City PhilippinesPt1,23,HoodwinkedbyanAngel Michael Fazio,23,Comedy,trust,social_support,1,15,C_social_support,R_trust
oW5j-7OodNI,I am glad for you Michael....FINALLY....I am glad you didn't give up on finding a compatible Filipina...I hope you have a happy life with her! I know I could not do without my Asawa...she is the best thing that ever happened to me and she say's the same thing!...Looking forward to seeing you both!,+Our Palawan Experience Much  appreciated Daisy and is a great girl,2016-04-24T00:32:12Z,2016-04-24T01:31:33Z,FILIPINA CUPID LOVE AT FIRST SIGHT FOUND THE ONE Daisy May in Peoples Park Davao City PhilippinesPt1,23,HoodwinkedbyanAngel Michael Fazio,23,Comedy,respect,respect,2,11,C_respect,R_respect
Ow5j-SivI2Q,"One of the best wrote characters ever. Very little screen time but every single line he has is a banger.

Dont make comedies like this anymore",I'm not sure if saying that they don't make comedies like this anymore makes me feel old or if that is somewhat of an exaggeration. It's was only 2010 or so.,2024-12-17T14:19:40Z,2024-12-21T00:11:16Z,Best of Mr Gilbert from The Inbetweeners 😂 #inbetweeners #mrgilbert #theinbetweeners,22,Ed Reed,22,People & Blogs,social_support,knowledge,3,10,C_knowledge,R_social_support
CrBpfq-Hb7Y,Man is playing internet poker at the casino. He’d be a fish on high stakes lmao,All these guys at the table would would KEEP u felted,2024-03-05T04:14:26Z,2024-04-24T15:30:22Z,we just rip it all in 🤣 #poker #shorts,20,Wolfgang Poker,20,Gaming,respect,conflict,0,11,C_conflict,R_respect
CrBpfq-Hb7Y,"You just Ethan’s usual tip money.
The limits he plays lol","Nope...ethan said himself that he's drooping down stakes after having a negative $1,000,000 2023",2024-02-10T03:36:54Z,2024-02-10T06:33:10Z,we just rip it all in 🤣 #poker #shorts,20,Wolfgang Poker,20,Gaming,knowledge,conflict,0,12,C_conflict,R_knowledge
CrBpfq-Hb7Y,I would kind of been scared to take cash. Is that normal in cash games? I know they know each other but i feel like it woukd be easier to have counterfeit cash than chips in a casino.,@Ormusn2o As a poker dealer I can say that’s not normal practice. At least in my state (PA) once the cards are in the air the stack you have is the stack you have. Maybe they agreed on something as like a side bet but the casino isn’t liable for anything if it goes south and someone doesn’t pay up,2024-02-09T22:53:47Z,2024-02-10T00:29:14Z,we just rip it all in 🤣 #poker #shorts,20,Wolfgang Poker,20,Gaming,conflict,identity,9,13,C_identity,R_conflict
