video_id,comment,reply,comment_date,reply_date,video_title,category_id,channel_name
MGZQ-MHnpo8,"Megan Rapinoe is what happens when you only hear the negatives about our country and never actually see the rest of the world. If you piss indoors, your life is 99,000 times better than 2/3 of the earth.",I've been around the world multiple times and I know for a fact that America isn't the greatest place in the world.,2023-08-16T16:10:44Z,2023-08-17T20:14:31Z,Jorge Masvidal rips Megan Rapinoe for saying she would never sing the national anthem ever again,17,OutKick
MGZQ-MHnpo8,Not only is her soccer career over but her ability to earn money on broadcasting is ruined now. Channels don’t want their Bud Lite moment.,She's been riding the victim train for a long time. They're all victims ya know😢,2023-08-16T12:05:30Z,2023-08-17T00:17:30Z,Jorge Masvidal rips Megan Rapinoe for saying she would never sing the national anthem ever again,17,OutKick
MGZQ-MHnpo8,"We should ask her to leave, that is how I feel","Funny thing about that 
The freedom of speech that she and her cult want eradicated actually protects her from talking out her ass like this 
Boycotting twitter because its propagating free speech is a prime example of these peoples sheer ignorance and garbage brains",2023-08-16T02:27:51Z,2023-08-16T21:18:12Z,Jorge Masvidal rips Megan Rapinoe for saying she would never sing the national anthem ever again,17,OutKick
MGZQ-MHnpo8,"People, she's just a retired athlete.  WHO CARES WHAT SHE SAYS",A retired athlete talking about 2 things that are heavily influenced in sports… outside of sports when tf do you hear the national anthem? And if one of the most famous women athletes alive is advocating for trans people to be in sports with women because SHE who is a world class athlete would probably still have her spot… thats not a good advocator her doing that is gonna stop the next generation of girls from ever even making it on HS teams,2023-08-16T01:20:15Z,2023-08-16T15:48:09Z,Jorge Masvidal rips Megan Rapinoe for saying she would never sing the national anthem ever again,17,OutKick
MGZQ-MHnpo8,"She unfortunately is misinformed or craves the spotlight at the expense of allot, whatever it is she’s on the wrong side of history.",She doesn’t crave any spotlight. It’s just snowflakes like you and masvidal that throw hissy fits over a giant nothing burger that gives her the spotlight you’re referring to.,2023-08-15T21:33:21Z,2023-08-15T21:36:22Z,Jorge Masvidal rips Megan Rapinoe for saying she would never sing the national anthem ever again,17,OutKick
7lzK-re-Eqw,I dont know anyone other than 5 year olds who say that no offense,Ok makes more sense since my kids range from 6-9. Thank God lol I can't keep up with this 💩,2024-05-08T16:10:35Z,2024-05-08T17:16:47Z,"""Lingo"" is not even cool to say is it? Is ""cool"" cool to say?! 😬",22,Jill_partyof8
7lzK-re-Eqw,Nah! Don’t lump us in with gen alpha! We don’t claim them. It’s your generations kids bro (no offense) 😭,You're right though bc I was at my kid's baseball game yesterday and one of my daughter's friends said brainrot to me and I was like tffffff it's YOU little weirdos 🤣😭 They're like 8-10,2024-05-08T06:18:06Z,2024-05-08T12:54:49Z,"""Lingo"" is not even cool to say is it? Is ""cool"" cool to say?! 😬",22,Jill_partyof8
7lzK-re-Eqw,"That’s Gen Alpha 💀 
Gen Z stops at 2009 I’m pretty sure. Idk I’m 2006.",Leave it to a millennial to completely f this up 😫,2024-05-07T16:13:47Z,2024-05-07T18:42:02Z,"""Lingo"" is not even cool to say is it? Is ""cool"" cool to say?! 😬",22,Jill_partyof8
7lzK-re-Eqw,Never heard them words idk kinda makes me feel old and im just 26,And I'm 11 years older than you 👵 pass me my cane please,2024-05-07T15:37:17Z,2024-05-07T19:40:08Z,"""Lingo"" is not even cool to say is it? Is ""cool"" cool to say?! 😬",22,Jill_partyof8
w_MW6y-7Xwo,To bad the clip of this fight wasn’t is only 10 secs 😕,"NO, IT'S NOT, EVERY SECOND COUNTS, SPECIALLY WITH THAT SWEEP TO THE LEGS 🧹🦵🏼
YEAH!!! 😅👊🏼😎",2023-09-29T13:00:35Z,2023-09-30T09:51:26Z,Is Aghayev vs Quayhagen fight of the year?,17,Karate Combat
RA05NC-GMl8,"Turned out pretty good for DYI, bro. You've convinced me to buy a setup myself!",Let’s go bro! It’s real fun stuff and it’s not too complicated once you learn the basics!,2025-01-05T03:30:45Z,2025-01-05T04:30:00Z,"Here’s how to powdercoat in the most basic way! 🙏🔥 Stop using spray paint, this is alot better and",22,Darzrt
F9xM-UM-vhw,Lambos are gay and only attract dick. Muscle cars are for real men and they attract all the pussy.,"PancakeCrownRBLX or maybe you don't know many cars at all, so your bullshitting and fishing for likes. These cars are affordable. I own an '81 TA and later a Road Runner and a Viper. Muscle cars are the best old skool feeling, but don't say Lamborghinis are gay just because you can't afford a cavalier, little roblox virgin.",2016-08-23T04:18:59Z,2017-01-15T09:46:31Z,1968 Charger VS. Lamborghini's in the autocross.,2,68440rt
2lvZ-PEozuc,"Only 3? I got like let me think It’s 10 I’m pretty sure 5 iPhone 5s’, iPhone 6, iPhone 6s, iPhone se 1st gen,iPhone 1st gen, iPhone 4 , iPhone 4s so that’s 11 iPhones","I SWEAR U JUST NAMED ALMOST ALL OF THEM I HAVE I JUST LET OUT ALL OF KY NEW ONES NOT ALL OF MY PHONES U JUST NAMED AL, THE PHONES I HAVE AHH TWINSIESS",2025-05-29T07:41:29Z,2025-05-29T18:38:18Z,iPhone 16 plus and iPhone 16 pro max are my fav💅💅,22,Salmathetiktoer 
2Lvz-juTthw,I did not think drones were water/snow proof.. Great view I will have to try my Phantom 3,"Just be careful OTE, the Mavic 2 Pro is at least two generations newer and handles quite a bit different from the Phantom 3 generation.  With that said, I have a Phantom 3 4K and really enjoy it and it too is a tough bird!",2018-11-18T21:53:58Z,2018-11-19T01:56:07Z,Snow Day - Flying in Heavy Snow with the DJI Mavic 2 Pro!,26,Green Mountain DIY Guy
qBc1Ba-0o9E,cool but how many times woudl u actually use it in the real world? maybe once twice a year? not worth it to a average joe shop,I have small shops using this several times a week. A lot of suspension work. I also have this in high volume engine reconditioning shops using multiple times a day.,2018-12-11T03:58:43Z,2018-12-11T08:57:15Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Even though shops get these quick tools they still charge for the old way,"I don't ahve a problem with that. If they invest in tools, equipment, people and training and get the job done 4 times faster than other shops in the area, why should they charge less?
What you will find is your vehicle will be ready when they say it will, they won't be damaging other parts and because they are making more money (and so they should) they are less likely to have price increases. I really see it as a win-win.",2018-11-22T17:51:55Z,2018-11-22T18:26:56Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,I can only imagine going to my local shop getting work done and they tell me just have a seat it'll be about 10minutes! Great product!,wouldn't that be great. We are all busy people and need our vehicles. But don't be upset if they still charge you the standard price for the job. Don't forget they have made an investment and have still have to pay for it.,2018-11-22T16:01:34Z,2018-11-22T18:28:58Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Wow... I am very impressed. Great work guys! I only hope that all electric vehicles don't put your tools out of business too soon. I know, I know, it will be a while before the ICE is dead, but it's obit is being written. People are forgetting how much mechanical features of an ICE will not have to be bothered with once electric cars are more affordable (which they are becoming almost every year). They look at range, but I look at things like - no more oil changes, no exhaust system, no liquid cooling system, the hundreds of moving parts down to a fraction, etc etc. That is the real benefit and once people start to really see that aspect, it will mark the end of the ICE and bout 85% of all mechanics will find themselves out of work. The safe ones will be tires and brakes (and body/paint).","don't forget the torque of an electric motor. Things will change, there will still be bearings and bushings as well as new problems to solve. Thanks for the positive comments.",2018-11-21T21:48:56Z,2018-11-21T22:04:13Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Brilliant I'm sold and you topped it off by showcasing one of best engines in the world for your product.,"GM did a few things right with this engine, compact, efficient, powerful and cheap. At the time I couldn't believe they produced a new pushrod engine, especially after producing a quad cam small block for the Corvette, but I now see why they did. There are a lot of haters out there though, but there is a reason it is the most commonly swapped engine today.
I am actually not biased to any brands, engines, etc. I can appreciate each of them for their strengths, all brands do something well.",2018-11-21T20:14:46Z,2018-11-21T22:09:42Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Awesome idea.  Just wonder if it will work with condensers in the way.  I know on some cars there isn't much clearance.  Great tool.for engines on the stand!,"thanks Chris, but it is certainly not limited to engines only.",2018-11-21T06:07:03Z,2018-11-21T06:58:11Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,as a professional mechanic i was like meh. okay. then i saw the power steering pump pull. im sold. i have busted so many knuckles and wasted so much time getting those damn things off. my question is. do you guys have a universal kit that includes most basic attachments? or do i have to get the device and purchase all attachments seperatly?,we can put a custom kit together based on your needs. We do have some standardised kits too.,2018-11-21T04:12:09Z,2018-11-21T04:15:50Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,I have a engine stand from Snap-on from the 90's that does the same thing.,there are plenty of engine stands with rotation out there if you look. The unique thing about ours is the mounting system. We describe this in the video.,2018-11-21T03:57:05Z,2018-11-21T04:17:09Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Very helpful! Why there's people that dislikes this? Are they from other companies? Lol😂,there are always going to be haters unfortunately. Those that understand the product and use it are always fans.,2018-11-20T22:17:27Z,2018-11-20T22:19:21Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Great product! Will the removal products work solely with lithium ion impacts,Thanks not sure what you mean? This system is all hydraulic.,2018-11-20T21:18:30Z,2018-11-20T21:26:26Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,If you use this 10 times a year it's worth it. Think of those you can loan it to as well. Axels - suspension parts - stuck shocks [ had a few of them that cost me a lot of skinned knuckles too - also just all round parts puller on anything that comes along. Looks great as a tool for sure.,Gary you get it!! You would be surprised with some of the things I use this tool on.,2018-11-20T19:49:55Z,2018-11-20T19:57:15Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Great concept. Prices are way too expensive for practical use.  The LS Engine kit is $2100 by itself. I would expect that the ram with all attachments for all applications would price you to $10K or more easily. Unless you're a shop or tech doing this type of work consistently, you wont be moving them on a large scale. Priced more affordably....you have a home run. Right now...its way too pricey.",The LS kit will work on a lot more than just LS stuff. We put this particular kit together because we did both LS Fests this year.,2018-11-20T18:12:18Z,2018-11-20T19:42:31Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Pretty nice tools. Great for shops but I’ll bet it’s too pricy for the home mechanic.,the 10T cylinder and hand pump are well priced. You then just by the attachments you need,2018-11-20T13:15:22Z,2018-11-20T19:48:28Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"What a fantastic tool! I looked over your website and I have a suggestion that could expand your market. I work on heavy equipment and tractors and the common issue is pulling and pressing bushings in joints on loaders, backhoes, graders, etc. Your tool could be easily solve a significant problem of changing bushings in the field. There are tools for this, but none as convenient. The potential here is not just the automotive market but the construction and farm equipment market as well.","Chuck, thank you for your input, it's great seeing others thinking about where else this can be used. I am actually aware of the potential in this industry.
What I am lacking is a network in this market, as we rely on the market to tell us what they need. So, if you are in this industry let's talk.",2018-11-20T11:05:44Z,2018-11-20T11:51:02Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,This is nice but God damn are you paying for it,"If you are in the industry, it will make you money.",2018-11-20T10:41:21Z,2018-11-20T11:53:34Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"to the ones bitching about DIY this and DIY that yes it may be a little on the expensive side for a backyard mechanic.but think about it this way would you rather use a screw type with your ratchet that will probably snap when you try to use it or would you use this product that is more then likely going to outlive your ratchet.in a small time operation or commercial setting this tool would be invaluable to the service techs.im more than willing to pay the price if the quality is there.that's all anybody cares about anymore is how cheap you can get something i would much rather pay the $300-$600 for this tool then constantly running to harbor freight for another junk tool from ""Pittsburgh""  support this company they have made a tool that makes life easier and in my opinion a very competitive price in terms of a ""professional"" tool","Thanks Brandon, I'm glad there are people like you that understand. Unfortunately a lot of people do not value there time, or understand that cheap can cost a lot more in the long run.",2018-11-20T09:18:03Z,2018-11-20T10:21:50Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Looks like Quality but Harbor Fieght will copy it in junk steel!,"too risky when you have this much power. You can't cheap out on hydraulics, you could kill someone if the part fails.",2018-11-20T06:20:07Z,2018-11-20T06:31:56Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Now I just have to see what I can do to do my valves and cams,"show me some photos, and I'll see what we can do.",2018-11-20T05:52:35Z,2018-11-20T06:32:44Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Cost effectiveness.  How long does one of these tools take to pay for itself?,"depends on your hourly rate and how often you use it. I am about to make an attachment for a Cummins. The tool will pay for itself on the very first job. I'm told will save 45hrs on a job that normally takes 60hrs.
This is an extreme example, others will be weeks, or months. If it takes years, I would be disappointed.",2018-11-20T03:43:15Z,2018-11-20T04:23:31Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"These guys get it! Mechanics Mate will make life a lot easier on those wise enough to make this investment! This is an example of a passionate small company looking out for the 'little' guys! Keep it up gentlemen, the mechanics of the world salute you!","thanks. I've always loved the auto industry and if this is how I can value to it, I'm happy.",2018-11-20T02:59:33Z,2018-11-20T04:26:09Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,I don't see a link ANYWHERE to buy some of these!  Glaring omission if you ask me.,"I've asked for it to be added, so hopefully soon. Otherwise you will find us easily if you google, or mechanicsmate.com.au",2018-11-20T02:52:03Z,2018-11-20T04:26:58Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"I'm a master's technician, your tool's looks pretty but to many times don't have a space","Don't forget, it's not for just under bonnet (hood) work. And yes sometimes there is no room, even for normal pullers, so you still have the same problem.",2018-11-20T02:45:34Z,2018-11-20T04:28:14Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Give me a real world demo plz. These are demos where the engine is 1. Out of the vehicle. 2. In a controlled environment  and 3. Is very clean and pretty rust free. Do this on a 10 year old car from Chicago and see if it’s this easy. Pretty useless on most engines mounted IN the car due to lack of clearance.,"age is not an issue, it will come off just as easily. We have 10T. Space is always an issue, even with normal pullers. We also have shorter cylinders. This is going to be easier and faster than traditional methods in situe.",2018-11-20T01:42:06Z,2018-11-20T04:33:40Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Exciting new tool, only problem is most of the time I don't pull the whole motor to replace a pulley or harmonic balancer, ect !
I need a miracle to like this The Works in tight spaces .",we also offer shorter cylinders. This tool is not just limited to under bonnet (hood) work.,2018-11-20T01:41:39Z,2018-11-20T04:34:35Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Cool, now make one that will pull a C5+ vette balancer WITHOUT pulling the rack!",I can't fix that. But there is plenty of room when you drop the rack.,2018-11-19T21:29:19Z,2018-11-20T04:39:30Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Not even gonna ask about the price ill just save for 6 months and then check if it fits the tool budget...,our entry level is not that bad. Some don't agree. You can purchase attachments separately.,2018-11-19T21:22:18Z,2018-11-20T04:40:26Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,I can see it for suspension work. Not so much for pulling balancing dampeners when they are in the car if the engine is not transverse mounted.,I have customers using it only for suspension and axle work.,2018-11-19T18:48:11Z,2018-11-19T20:37:15Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Awesome, the acid test of this product would be to remove the lower pulley from my 95 Chrysler lol...after trying several different pullers I gave up, I'm just gonna drive it till the timing belt snaps lol.",Send me a photo of the pulley with some measurements. I'm sure we will pass.,2018-11-19T18:41:29Z,2018-11-19T20:42:30Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Oh great , now these fucking mechanics can get the job done in 15 mins instead on 30 but still charge the consumer for 3 hours of work !!!!!","If the book says 3hrs, and they get it done faster because they are more skilled and have invested in special tools to get the job done faster, I don't see a problem.",2018-11-19T17:00:32Z,2018-11-19T20:50:44Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Love the puller system, a major time saver. Engine stand is a bit silly, there are plenty of turning engine stands already with cranks etc. but hey if you have money to burn, go for it.",You are right. The problem with those other engine stands is that you now have to maneuver a heavy engine to the stand and try and bolt it up.  There is a risk of hurting yourself and damaging threads in the engine. We solved that problem with our mounting system.,2018-11-19T16:48:58Z,2018-11-19T20:55:13Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"To be clear, his hydraulic pullers are not ""new""...
ENERPAC designed that system a long long time ago. He just fabricated some different brackets to attach, for whatever gear your trying to pull. He ripped off Enerpac though. 100% 
I bet he gets sued very soon","There are quite a number of companies that make the Enerpac type of hydraulic cylinders. I adapted a coupling to the cylinder so now you can changeover an attachment fast. Nothing more, nothing less.",2018-11-19T16:46:04Z,2018-11-19T20:57:38Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"I'm thoroughly intrigued by the price. I was expecting in the $2,000 range. I can't wait to spend my paycheck this week on the biggest package you got. My shop needs this for my customers.",we try and keep it affordable so the customer gets great value out of the product.,2018-11-19T16:44:19Z,2018-11-19T20:58:31Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,He does not live and work in northern ohio! Dammed if you could dig out power steering bolt hole,"not sure what you mean. If I understand correctly, run a drill in the hole to clean out the crap, then chase the thread with a tap. I have done this a couple of times.",2018-11-19T16:27:50Z,2018-11-19T21:01:17Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Captured rotors/bearings on old Hondas m, Isuzu, Mitsubishi and such would be a breeze with that! No more knuckle/axle/brakes in the press at once. That engine stand design would obviously make it easier to work on the motor but it's so much safer. I know several graybeard techs missing fingertips from engine stands over-rotating or not being properly locked in place. Brilliant design Mr Milekovic.",Thanks Mike. I appreciate the positive comments. And thanks for commenting on this video on my channel too.,2018-11-19T16:15:18Z,2018-11-19T21:04:27Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Will you be looking at doing specific couplings for the U.K. automotive market in future. Great puller system you have there. Would love to try it out over here. Do you currently sell to the U.K.  Cheers Craig.,Happy to look at your specific applications. Send some photos with measurements and we will solve the problem. And yes starting to get sales in your part of the world.,2018-11-19T16:13:42Z,2018-11-19T21:06:14Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,I can see alot of thread striping in the future with this tool.,"Actually no. Breaking threaded rod, shafts, yes that is possible. Just make sure to use all the thread in the crank etc, back off a quarter of a turn, and only use enough force to get the job done. If you do break the shaft, threaded rod, you should be able to get the piece out.",2018-11-19T16:03:17Z,2018-11-19T21:09:00Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Way too bulky, in an engine bay I don't think that setup would fit. Would get so pissed if I buy it and then I would had to use a simple puller and a ratchet wrench.",we have shorter cylinders. I can give you lengths if you like,2018-11-19T16:01:15Z,2018-11-19T21:09:38Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Those nut was probably loose. Try it on a nut that's is seize up it has lock tight on and see how it performs,bring it on. I am more than happy taking on the toughest jobs.,2018-11-19T14:35:33Z,2018-11-19T21:16:41Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,This is the tool for the job ...and side from good standard compressor with considerable power you need nothing else,"The compressor doesn't even need to be that powerful as long as it has an average size tank. You need less air than for a 3/4"" rattle gun.",2018-11-19T11:16:29Z,2018-11-20T05:03:56Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Where was this when I needed it (1977 - 2008)?  Lol
 Soooooo Cooooool!","First time I ever used a puller was about 9-10 years ago (I borrowed one). Second time I needed to was about 5 years ago. After the first time using a normal puller, I wasn't going to do that again:-)",2018-11-19T11:11:30Z,2018-11-19T11:16:28Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Customer takes to shop need this replaced , shop says it’ll be about 4 hours labor goes back there fixes in 10 min waits 3 hours 50 min calls customer it’s done smh 😂😂 I can see the dishonest mechanics now , over all bad ass tool looks awesome as fuck","Most mechanics will charge standard shop times to do a job. I believe they pay for this information. I am happy for any mechanics on here to correct me if I am wrong.
So if the book says 4hrs, then they will charge 4hrs at their shop rate, say $100/hr. So $400.
Now if they invest in tools, equipment and training and get the job done in 10min, it is still a $400 job, you are not getting inferior parts or work, so it has the same value.
What your are likely to find is that they will sharpen their pencil some to be more competitive than other local shops, but they certainly would not charge for only 10min work.
This often works the other way too. If they take 5hrs to do a 4hr job, you will find they  will wear the loss. I don't see this as being dishonest at all.",2018-11-19T10:33:42Z,2018-11-19T10:58:57Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Really good tool. Basic hydraulics yet its made to work with ease.  Not a tool for the diyer or novice. Hydraulics have immense power and will snap, crack or break allmost anything if not done corretly","Most mechanics have never used hydraulics except the press in the corner. It's like anything with power, you have to treat it with respect.",2018-11-19T10:00:39Z,2018-11-19T11:02:51Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Id love to see a wire terminal crimp attachment. Make it work for 8 - 00 and larger. It would save a lot of work crimping larger terminals and with the other attachments to go with its worth it.

After seeing the price at a bit over 500 US for the balancer set with the short cylinder and hand pump id be willing to buy in a heart beat as that setup is small enough to fit in the engine bay.","funny you should say that. I also make crimping dies, from 5T to 200T. You can buy 12T crimping heads pretty cheap from alibaba. These are remote and you can use the hand pump. I could supply them, but I'm not impressed with the finish, and I don't want to have to warranty them. If you are doing a lot of crimps then I suggest buying a better made unit. These I am prepared to supply. 12T dies and crimping tools are the most common world wide. If you do decide to go this way, I would highly recommend upgrading with Cejn hydraulic connectors. I can supply them, or you can buy direct. These are the fittings you can see on the video. They are fantastic and don't leak. You've been to the website, so you know how to get a hold of me if you need to.",2018-11-19T04:22:51Z,2018-11-19T04:35:53Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,I don't wanna take the engine out of the vehicle just to use your tool to take the balancer off.,"Yeah, I wouldn't. Why make the job bigger than it needs to be. I'd leave the engine in the vehicle to remove the balancer. Worst case scenario if space is a problem, I'd pull the fans, and maybe the radiator. Or you can use our shorter cylinders. But hey, your car.",2018-11-19T01:54:41Z,2018-11-19T02:10:14Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Combining this kind of thinking with 3D printing?  The future is .... Awesome!

Well done, lads.  Well done.",3D printing this stuff is just not economical at the moment,2018-11-18T21:02:51Z,2018-11-18T21:17:52Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Now if you made something to push out draw bolts on truck steering king pins, I'd be sold!!!!! Oh,  and the king pin itself would be awesome too","photos and measurements please, and we might just have the right options for you.",2018-11-18T20:37:23Z,2018-11-18T21:21:13Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"I would buy this tool, just the time it saves alone",it is about saving time and try and keeping mechanics from breaking themselves doing THOSE jobs. How many mechanics do you know with bad backs?,2018-11-18T20:28:06Z,2018-11-19T00:27:32Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Everything is easy out of the car. Design it to do in the vehicle...that would be worth every penny.,"Happy too. You need to understand that we are at an exhibition showing what we can do. If I had a X car, someone would then say but what about Y car, Z truck, etc. The system works.",2018-11-18T19:23:36Z,2018-11-18T20:20:32Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,It's a good thing a lot of people today can't communicate. they might have a great product but they can't communicate as well as you. You can tell in your voice you truly believe in your products. If I were someone in the mechanical industry I could not imagine working without your products.,"Thanks Hans. I'm glad I was able to get the message across. Andrew from Jet Multimedia did a great job, he guided me though the process and then put this all together.",2018-11-18T19:15:14Z,2018-11-18T20:23:43Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Sir I'm in business for a new best friend, and you fir the bill! Great idea!",Sounds good to me. Happy to add you as a friend.,2018-11-18T19:14:40Z,2018-11-18T20:24:15Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"It’s to big, you’d have to remove the radiator shroud and radiator to do most of the jobs. I can use my snap on puller without even taking a fan shroud off.","Heard this may times :-) If you are using it only in the engine bay, you are not going to get the full value of what his tool/system can deliver.",2018-11-18T19:04:22Z,2018-11-18T20:26:39Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,What if you have to torque a part to a certain foot pounds does it do it for you or only just snug and tight,"It pulls and pushes. No torque. You can buy hydraulic torque wrenches, but this is a whole different ball game. I'm not getting into this area for now.",2018-11-18T19:00:06Z,2018-11-18T20:30:00Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Did I see an adapter for those pesky Honda crankshaft bolts?,"If you need to remove a bolt, this is not the tool for you. Once the bolt is out, then this is when we start to play.",2018-11-18T18:46:49Z,2018-11-18T20:31:20Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,What so special about this tool? All pulley can be easily removed with 99.9% success rate using the right tool. The biggest problem owning that tool will be the O-Ring. This tool will give you more problems when it fails.,"what O ring are you talking about? If it is the one on our 3 jaw attachments it is an off the shelf and costs about 20c.
If you are talking about the hydraulic cylinders, then the best way is to keep the tool clean from dirt and they will last. It's just like anything, if you  look after it, it will look after you. If they do start to leak, a seal kit is quite cheap, and they are much simpler than the vehicle you are working on. Valid point though.
The cylinders used in the videos are 3 years old and have done 1000's of cycles and no signs of any failure yet.",2018-11-18T18:10:45Z,2018-11-18T18:25:56Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
