annotator_ir	session_id	example_id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	70	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2372	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6116	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	3044	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	5370	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	59	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	6015	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6038	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	3433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	1525	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	932	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	7572	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	1187	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	2783	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	5389	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	4418	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	1862	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	1067	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	4384	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	4136	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3989	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	3105	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6398	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	410	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	1197	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	5702	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	4306	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	2446	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	227	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	2837	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2942	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	1472	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6942	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6291	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	6788	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	244	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	6249	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	Anger	FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	2088	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2282	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	2435	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	3518	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	5772	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	498	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	6411	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6990	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	5659	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	7329	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	1632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	1879	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	1599	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2446	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	6131	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	4941	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	7797	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	5943	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3542	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	5190	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3110	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	7343	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	5867	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	6759	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
676e9234813dcfed6dd4d9fd	67ed4030144fc8c33c820fb6	4575	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	6065	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	262	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3802	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	7684	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2852	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2406	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	4924	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2233	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	163	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	222	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	5845	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3590	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3505	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	4723	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	2295	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	3637	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671231129faf9fee90df1396	67ed407eaa9e46b190e40f71	1207	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2125	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	812	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3870	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1027	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3642	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	540	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	5337	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	7340	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1557	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	884	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2558	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2558	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	4250	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1145	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3795	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	185	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	5688	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1050	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2587	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	5408	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3594	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	5824	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2920	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3004	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3922	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	71	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3775	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	19	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1629	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1017	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	649	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2803	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	6301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	4831	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2883	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	7579	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	7579	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	63	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	7624	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1712	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1448	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	7365	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3060	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	5110	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	2084	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1793	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	3065	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3880	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	7443	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	7617	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1927	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1299	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	935	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2133	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3946	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2656	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	3044	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	3317	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	4632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	6588	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	7411	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	2044	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	5582	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
5bef64b373e44f0001092811	67ed486b1c64e59cdfd11f81	1380	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	2314	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	2380	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
678ae33e9692623c5fcb16cb	67ed52354ba4b771dd718119	7079	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
678ae33e9692623c5fcb16cb	67ed52354ba4b771dd718119	3151	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
678ae33e9692623c5fcb16cb	67ed52354ba4b771dd718119	3011	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	1907	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
678ae33e9692623c5fcb16cb	67ed52354ba4b771dd718119	7657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
678ae33e9692623c5fcb16cb	67ed52354ba4b771dd718119	2611	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	2680	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5aa637861eda41000136d5d2	67ed466be4b77593f61ea5e5	6053	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
678ae33e9692623c5fcb16cb	67ed52354ba4b771dd718119	993	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
